session,src_ip,hassh,login_attempts,login_success,login_failed,cmd_count,cmd_failed,downloads,duration_ms,attack_type,label
398e5cbe6ddc,40.118.226.96,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
077d6f09a50f,137.184.187.167,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
101520d4a806,137.184.209.151,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
2f8cb7ecdcac,178.128.217.205,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
6acc2a127e3b,24.199.80.27,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
64d7c00a025f,178.128.217.205,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
269083851d7e,137.184.209.151,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a8d161774534,137.184.187.167,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0f794889f0b2,170.210.83.90,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
af344829e8eb,40.118.226.96,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
05ae24b1ff7d,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
062bc626110e,24.199.80.27,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
9ed0d0ee97b7,137.184.209.151,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
2d90d97e998d,137.184.187.167,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
dcb4bde724e7,137.184.187.167,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f7e50047eede,178.128.217.205,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0df7dcea4ec1,170.210.83.90,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e60fe002b989,40.118.226.96,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
066041871852,137.184.187.167,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
cd739351dbee,178.128.217.205,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
58516526ef7c,170.210.83.90,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
3a76069d5860,170.210.83.90,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a7ba0d93bfdf,40.118.226.96,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
98d0a79d7ee4,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a4d17db8a0c3,178.128.217.205,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f5990ed212a5,170.210.83.90,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
5b42dad81c86,40.118.226.96,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a197e358d7c5,170.210.83.90,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
159cae394348,178.128.217.205,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
665734164969,40.118.226.96,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
3775c590fb0b,36.110.228.254,1616c6d18e845e7a01168a44591f7a35,8,1,7,8,1,0,0,recon,2
2f21d98cea92,170.210.83.90,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
255380e3c704,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
a8ab99611829,178.128.217.205,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e2d2a03ecca8,40.118.226.96,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
af4cf1a6b80b,40.118.226.96,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
296924c25a76,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
9c9b4eee5e56,178.128.217.205,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0714799716f0,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
9a42207822c5,136.52.13.251,,0,0,0,0,0,0,0,benign,0
709f31347be3,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
9c9f4b9a7cf3,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
02ade58cb9d8,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
af3cff74d0f7,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
329b71e64daf,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
136c78ac5ae4,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d251487698b0,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
43e56230972f,113.200.60.74,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
26d63fe21f60,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0746e55a815e,113.200.60.74,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c668c235d07f,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
cd510dc16077,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
00614aeef8c2,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
7e02ddac959e,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
3b4171df45d5,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c15d637aec99,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
37aac4208bff,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
ca4e4657aae1,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
06254a8986b9,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
8b594d933762,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
7352fad680cd,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d3dff7fe35c8,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
330f5f1500a8,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
79c792921829,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
20d47f5c59a8,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
1d26d6bcd2fb,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
274d51b0ea81,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
7469f966a607,13.89.26.228,,0,0,0,0,0,0,0,benign,0
933282f68eeb,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
72363c2ef00c,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ea3e6cf0c3e9,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d4cf5b426508,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
73db2abc0ba4,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
69f52f18f24d,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a3bacaf6c26a,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ec2aa25b473a,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
76b6d026ba2c,167.248.133.47,873a5fb5fedc2d4f8638ebde4abc6cfc,0,0,0,0,0,0,0,benign,0
5ac1f3949264,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
e444c2d00414,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
63897a1b9e40,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
15ffd9e49673,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
b5984e99d537,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
8a27011127ce,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0eb64c659215,51.178.86.97,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
9e01e6df4ac3,51.178.86.97,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
70d908a5449b,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
14197bd95820,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6b10bec7859c,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0487a345616e,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
3439cf933024,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a9a9a7ff17a4,51.159.34.55,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
93e228e88d65,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
3a6b7c1fc2d6,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
5faab4ccc159,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
139839cb8bf0,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6424d977be22,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
8ac0207c0ee4,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
71393dee9f12,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
4374ed74a200,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c4600f8fb13e,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
722917c90f00,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6645c38b2d93,172.105.89.161,,0,0,0,0,0,0,0,benign,0
73e07540e7a3,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
a2af4e4b9328,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f6886e91ffa3,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f23da8b7080d,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
1e0dabfd39ac,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
558f900a4263,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ecf8f077ac63,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
69f632db87a1,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
bd61a3369169,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
590333ce4ddd,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
87990a2e4315,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e1cd365aef93,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
3e895d0d3705,92.241.68.2,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e67abc1f1805,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
b4ad7c76b655,149.129.232.202,,0,0,0,0,0,0,0,benign,0
598207f20274,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e7d368089cb3,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d9a52ba20e5e,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e112a2ea722c,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
07844fcaefb0,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6f70ac72b106,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
6f340f2e9e4d,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
342b2c67332e,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6a54a5ca6cee,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
5cffee1a404f,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
1c8cdebde41b,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
efa2afdfda74,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
25835693229f,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
664e0b537de5,123.30.157.54,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
811ac2bbb3e2,45.79.181.251,4e066189c3bbeec38c99b1855113733a,0,0,0,0,0,0,0,benign,0
a39c0ce6538e,45.79.181.251,4e066189c3bbeec38c99b1855113733a,0,0,0,0,0,0,0,benign,0
5b351af42fa4,45.79.181.251,4e066189c3bbeec38c99b1855113733a,0,0,0,0,0,0,0,benign,0
63cd3635bf66,195.3.147.57,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,1,0,0,0,0,0,bruteforce,1
4cca43891254,175.126.232.120,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
5e96d7700988,175.126.232.120,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
49cb4f45a58c,152.32.251.246,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
ec1bd1fbe02b,152.32.251.246,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
26b173460f7c,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
aa9491727348,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c067aa0fa274,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0c9284d0d186,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
af0b7c829ae5,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
52d6e237f2b9,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e7f3b53b34a3,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
fbde4c93a038,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
640db79ecc5f,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6da34dec457e,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
401a42e418bf,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
fba09f7eab2e,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
8dfa2732a1fa,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
afbe94741351,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
a6f6500829e5,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
31ac6014727a,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
42ffd46a93f0,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0f2331eb8063,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
385211ca8f6f,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e641c70d4b46,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
3e571712b792,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c27daebb934b,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
3124611687cf,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d57224ce712c,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
52067684a73a,193.105.134.95,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,1,0,0,0,0,0,bruteforce,1
920687308b3d,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
9e426b6a6adb,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
af24708fad72,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
3f0c66a8b909,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
5c543ee69342,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
7cac9aee128e,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
9813041b04ab,66.45.234.206,4e066189c3bbeec38c99b1855113733a,1,0,1,0,0,0,0,benign,0
4ac380050bb9,66.45.234.206,4e066189c3bbeec38c99b1855113733a,1,0,1,0,0,0,0,benign,0
bf5de8257e9f,66.45.234.206,4e066189c3bbeec38c99b1855113733a,1,0,1,0,0,0,0,benign,0
4cb92592fb9c,113.185.0.13,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
e7ab4ef73f7b,113.185.0.13,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
5c677a6d82f1,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
245bab42f29a,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
21a5b6161b62,195.3.147.57,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,1,0,0,0,0,0,bruteforce,1
f05960e6875c,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
95cff6584097,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ef8f745e981d,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
5674d8c3fb00,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
74aa95fe14c9,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
03240871171d,45.64.185.187,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ebd2421f1e15,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
508d98f05c57,134.209.193.165,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
5004249d1a0e,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
91ad393d3ea3,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
4a7875427a68,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
450d902fae7a,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e598592db122,192.241.209.28,2aec6b44b06bec95d73f66b5d30cb69a,0,0,0,0,0,0,0,benign,0
f71d32184b8e,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d020536de60e,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d693836e8231,45.64.185.187,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f0c88a180440,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
154e122358c0,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
65435a12762e,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ecfc70bc11b7,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
b51a9f371baa,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
d504abf9aa1b,45.64.185.187,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c248be3587f6,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
08a4a7c88325,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
81455ff97904,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ecf95b4add34,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ecc5f6e57d6a,139.59.232.194,1507069938cc303a0479feda273ec02c,1,0,1,0,0,0,0,benign,0
7348293a38d0,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
b48d79b59b16,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
945c701838ad,45.64.185.187,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
e269346be29c,45.64.185.187,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
fc6ac013502c,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6a25e9a198ea,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
b56ecd399411,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
73920ff3dbc5,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
8ec6cadced71,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
e5d4c774ad0c,45.64.185.187,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
db17e3f12958,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
05086eeb8805,193.105.134.95,a7a87fbe86774c2e40cc4a7ea2ab1b3c,1,1,0,0,0,0,0,bruteforce,1
121c1a9bc2b6,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
fa9de35b7f1a,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
c9f59d0a092a,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
eba2762aafda,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ca29b2a0cd9f,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
377275488381,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
debac6f71474,45.64.185.187,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
974767988056,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
98d253b0c690,110.138.151.78,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
ee76528346c6,45.64.185.187,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f2af0780aac2,4.227.136.255,,0,0,0,0,0,0,0,benign,0
1ae4f82184c7,206.189.213.126,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
0d54647c2460,119.73.179.114,51cba57125523ce4b9db67714a90bf6e,1,1,0,17,1,1,0,malware_download,3
e46faab472f9,119.73.179.114,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f11cebd6ed87,141.95.1.76,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
bd4beb63db9f,112.5.81.26,,0,0,0,0,0,0,0,benign,0
570b1ece7f61,165.22.210.239,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
db76b713de04,45.64.185.187,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
f576355fd2fa,162.243.162.45,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
6169258aae89,206.189.213.126,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
3187ddcf50f4,141.95.1.76,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
afa383f50db1,206.189.213.126,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
8d3d52f65149,141.95.1.76,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
44bc24dcfa8f,162.243.162.45,51cba57125523ce4b9db67714a90bf6e,1,1,0,15,0,1,0,malware_download,3
e4b1a2b023e1,162.243.162.45,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
fef7b0be489d,206.189.213.126,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
fd7cca9aecee,141.95.1.76,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
08328cebd284,206.189.213.126,51cba57125523ce4b9db67714a90bf6e,1,0,1,0,0,0,0,benign,0
